YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_SHELF,S_ROADSIDE_PARKING,S_OUTSIDE,S_BUILDING,D_LEGAL_SHELF,D_LEGAL_PARKING,D_LEGAL_OTHER,D_ILLEGAL,D_OUTSIDE,D_BUILDING
111,19,002,016,17,19002016,0,0,0,0,0,0,0,0,0,0
111,19,002,016,18,19002016,0,0,0,0,0,0,0,0,0,0
111,19,002,016,19,19002016,0,0,0,0,0,0,0,0,0,0
111,19,002,016,20,19002016,0,0,0,0,0,0,0,0,0,0
111,19,002,016,21,19002016,0,0,0,0,0,0,0,0,0,0
111,19,002,017,09,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,017,10,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,017,11,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,017,12,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,017,13,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,017,17,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,017,18,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,017,19,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,017,20,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,017,21,19002017,0,0,0,0,0,0,0,0,0,0
111,19,002,018,09,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,018,10,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,018,11,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,018,12,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,018,13,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,018,17,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,018,18,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,018,19,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,018,20,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,018,21,19002018,0,0,0,0,0,0,0,0,0,0
111,19,002,019,09,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,019,10,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,019,11,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,019,12,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,019,13,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,019,17,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,019,18,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,019,19,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,019,20,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,019,21,19002019,0,0,0,0,0,0,0,0,0,0
111,19,002,020,09,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,020,10,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,020,11,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,020,12,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,020,13,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,020,17,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,020,18,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,020,19,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,020,20,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,020,21,19002020,0,0,0,0,0,0,0,0,0,0
111,19,002,021,09,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,021,10,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,021,11,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,021,12,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,021,13,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,021,17,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,021,18,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,021,19,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,021,20,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,021,21,19002021,0,0,0,0,0,0,0,0,0,0
111,19,002,022,09,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,022,10,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,022,11,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,022,12,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,022,13,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,022,17,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,022,18,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,022,19,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,022,20,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,022,21,19002022,0,0,0,0,0,0,0,0,0,0
111,19,002,023,09,19002023,0,0,0,0,0,0,0,0,0,0
